id,host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,bathrooms,bedrooms,beds,price,availability_365,estimated_occupancy_l365d,number_of_reviews_ly,last_review,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,geometry,AREA,zona_peuat,Reviews
21106255,2017,2,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Private room,1,1,1,45,180,64,1,2024-10-01,4.68,4.92,4.87,4.81,4.75,"c(428392.846291144, 4583239.95463712)",1334.33646724,2,1
21108967,2016,1,2,2,la Barceloneta,Ciutat Vella,Private room,1,1,1,65,84,162,30,2025-03-02,4.33,4.89,4.85,4.97,4.47,"c(432052.656360029, 4581243.93627328)",1316.17983204,1,1
20779002,2012,1,2,2,Sants - Badal,Sants-Montjuïc,Entire home/apt,1,1,3,NA,0,0,0,2019-02-28,4.67,5,4.92,4.67,4.92,"c(426990.35226045, 4580456.004901)",272.562045197,3,0
20782414,2017,1,2,1,la Vila Olímpica del Poblenou,Sant Martí,Private room,NA,3,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(432985.294785017, 4582081.28367703)",1316.17983204,1,0
20786124,2015,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2017-09-11,5,5,5,5,5,"c(429340.707042958, 4582876.46168192)",1316.17983204,1,0
20793112,2017,2,2,2,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire home/apt,1,2,4,129,28,255,27,2025-02-27,4.9,4.97,4.97,4.76,4.73,"c(428099.757447134, 4584707.34200362)",1092.73224987,3,1
20796632,2015,1,2,2,Sant Antoni,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-02-24,4.81,4.9,4.94,4.93,4.76,"c(429050.343972863, 4580801.94494813)",1334.33646724,2,0
20799152,2017,1,2,2,el Fort Pienc,Eixample,Private room,NA,NA,NA,NA,0,0,0,2017-09-15,5,5,5,5,5,"c(431959.100473639, 4583035.69912155)",1334.33646724,2,0
20807818,2017,1,2,2,la Dreta de l'Eixample,Eixample,Private room,NA,1,NA,NA,0,0,0,2019-09-11,4.33,4.33,4.42,4.83,4.17,"c(430374.368667834, 4581948.2438068)",1316.17983204,1,0
20812821,2014,1,2,2,la Font de la Guatlla,Sants-Montjuïc,Entire home/apt,1,1,2,115,215,255,72,2025-03-02,4.85,4.91,4.89,4.72,4.71,"c(428329.501939697, 4580216.14137863)",1334.33646724,2,1
20816164,2017,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,1,0,59,364,0,0,2022-10-02,4.9,4.75,4.65,4.79,4.57,"c(429873.560714176, 4580658.47839051)",1316.17983204,1,0
20825838,2017,1,2,2,el Carmel,Horta-Guinardó,Private room,1,1,1,41,58,0,0,2019-10-09,4.33,4.78,4.67,4.11,4.11,"c(429244.382301055, 4586279.3475452)",850.437775277,3,0
21124661,2013,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,2,4,110,220,255,1,2024-12-15,5,5,5,5,4.83,"c(429821.243938689, 4582251.13777875)",1316.17983204,1,1
21130203,2015,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,2,178,251,150,31,2025-02-13,4.64,4.25,4.49,4.67,4.29,"c(429194.299305527, 4581412.30675995)",1334.33646724,2,1
21130291,2017,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(429022.825165589, 4581749.29211883)",1334.33646724,2,0
21133289,2017,1,2,1,el Besòs i el Maresme,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,2020-03-08,4.82,4.97,4.55,4.64,4.73,"c(434543.791316131, 4585123.62650496)",474.370862243,3,0
21138660,2017,1,2,2,Sant Martí de Provençals,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(432733.129295469, 4585358.95361964)",474.370862243,3,0
21148703,2017,1,2,1,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430810.413633593, 4584090.25238174)",1334.33646724,2,0
20840058,2015,1,2,2,Sant Antoni,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-03-16,4.51,4.9,4.97,4.94,4.75,"c(429015.060012733, 4580871.12838397)",1334.33646724,2,0
20844419,2016,1,2,2,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431329.156732092, 4584403.96650582)",1334.33646724,2,0
20846051,2016,1,2,2,Sant Andreu,Sant Andreu,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(432175.06718873, 4588325.3046704)",1081.44121605,3,0
20847687,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,4,4,6,629,265,24,7,2024-07-14,4.43,4.74,4.8,4.93,4.07,"c(430663.616037142, 4582203.05642685)",1316.17983204,1,1
20856955,2020,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,2,NA,4,0,0,2023-01-21,4.88,4.88,4.75,5,4.75,"c(431806.776353731, 4581597.0947166)",1316.17983204,1,0
20862382,2016,1,2,2,el Barri Gòtic,Ciutat Vella,Private room,1,1,2,35,49,64,1,2024-03-15,4.67,5,4.78,4.67,4.22,"c(431092.02568568, 4581179.72809975)",1316.17983204,1,1
20866492,2017,1,2,2,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,2021-08-23,4.67,4.76,4.81,4.95,4.57,"c(431207.4937461, 4584179.73298553)",1334.33646724,2,0
20883020,2017,2,2,2,el Baix Guinardó,Horta-Guinardó,Private room,1,1,1,24,335,62,1,2024-04-13,4.75,4.89,4.67,4.73,4.55,"c(430559.030839756, 4584898.73018572)",1334.33646724,2,1
20885917,2014,2,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,3,45,1,192,2,2025-02-20,4.45,5,4.91,4.91,4.55,"c(431391.444387788, 4582155.04677257)",1316.17983204,1,1
21163898,2017,1,2,1,el Besòs i el Maresme,Sant Martí,Private room,NA,2,NA,NA,0,0,0,2018-10-03,4.87,4.61,4.61,4.3,4.35,"c(434492.958041234, 4584863.17081693)",474.370862243,3,0
21166272,2017,1,2,1,el Besòs i el Maresme,Sant Martí,Private room,NA,2,NA,NA,0,0,0,2019-08-09,4.8,4.47,4.73,4.47,4.47,"c(434233.793743735, 4584948.79177259)",75.3747440693,4,0
21177159,2017,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,2018-07-27,4.85,5,5,5,5,"c(431146.419092957, 4582239.53237457)",1316.17983204,1,0
21179831,2014,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Private room,NA,NA,NA,NA,0,0,0,2018-08-22,4.43,4.79,4.71,4.5,4.29,"c(428706.558584598, 4583260.17589474)",1334.33646724,2,0
21195034,2016,1,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire home/apt,1,2,3,144,269,255,7,2025-02-19,4.87,4.78,4.76,4.82,4.51,"c(430159.11075684, 4583809.82829512)",1334.33646724,2,1
21195428,2015,1,2,1,Navas,Sant Andreu,Private room,NA,NA,NA,NA,0,0,0,2017-10-16,5,5,5,5,5,"c(432118.908107225, 4585366.9089423)",1081.44121605,3,0
21198930,2014,1,2,2,la Sagrada Família,Eixample,Private room,1,2,1,20,294,186,3,2024-11-17,4.77,4.86,4.9,4.78,4.81,"c(431176.280535164, 4584237.76461824)",1334.33646724,2,1
21201719,2011,1,2,2,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,2019-10-26,4.86,4.86,5,4.86,5,"c(430937.19272783, 4584586.45164713)",1334.33646724,2,0
21209981,2017,1,2,1,el Besòs i el Maresme,Sant Martí,Private room,NA,2,NA,NA,0,0,0,2017-10-13,5,3.5,3.5,4.5,4.5,"c(434280.146758947, 4585359.17436437)",474.370862243,3,0
20894086,2012,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,2,80,0,186,2,2025-01-10,4.91,5,5,5,4.82,"c(429819.576405895, 4581923.14174434)",1316.17983204,1,1
20899279,2017,1,2,2,la Dreta de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-03-07,4.7,4.96,4.96,4.93,4.65,"c(430161.679225851, 4583478.04863936)",1316.17983204,1,0
20901527,2017,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,35,179,62,1,2024-07-10,4.45,4.81,4.84,4.88,4.66,"c(430551.954224626, 4583725.22086094)",1316.17983204,1,1
20909180,2017,2,2,2,el Turó de la Peira,Nou Barris,Private room,1,1,0,34,320,102,16,2025-03-02,4.72,4.74,4.87,4.62,4.59,"c(430813.664490934, 4586878.1641635)",1081.44121605,3,1
20914955,2013,2,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,3,147,187,216,33,2025-02-25,4.71,4.86,4.9,4.83,4.62,"c(429909.825586478, 4583714.75333673)",1316.17983204,1,1
20922232,2014,1,2,2,el Guinardó,Horta-Guinardó,Private room,NA,NA,NA,NA,0,0,0,2019-10-17,4.76,4.93,4.97,4.69,4.79,"c(430954.166601932, 4585927.5212427)",850.437775277,3,0
20923328,2016,1,2,1,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,3,139,145,60,9,2025-02-04,4.8,4.66,4.59,4.7,4.36,"c(430036.736601464, 4580668.00438407)",1316.17983204,1,1
20939600,2017,2,2,2,la Bordeta,Sants-Montjuïc,Entire home/apt,1,1,2,122,3,255,7,2025-03-08,4.88,4.92,4.85,4.62,4.8,"c(427696.016516954, 4580098.07917735)",272.562045197,3,1
21212975,2014,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,1,119,281,192,2,2025-02-28,4.83,5,5,5,4.67,"c(431572.16989155, 4581724.76831368)",1316.17983204,1,1
21214815,2015,2,2,2,Sants,Sants-Montjuïc,Entire home/apt,1,1,1,152,197,255,46,2025-03-04,4.93,4.84,4.95,4.72,4.66,"c(427705.783101974, 4581412.56994376)",1334.33646724,2,1
21220019,2017,1,2,2,la Sagrada Família,Eixample,Private room,NA,2,NA,NA,0,0,0,2018-06-06,3.45,4.36,4.55,4.91,4.27,"c(431373.710470604, 4584165.94243583)",1334.33646724,2,0
21223971,2013,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,2,163,187,252,36,2025-02-27,4.88,4.68,4.83,4.93,4.7,"c(431241.280733947, 4582367.42446436)",1316.17983204,1,1
21224320,2013,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,3,220,191,0,0,NA,NA,NA,NA,NA,NA,"c(431098.242137142, 4582361.01150163)",1316.17983204,1,0
21227215,2017,1,2,1,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(429884.662831965, 4582065.10544627)",1316.17983204,1,0
20939681,2015,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,3,231,253,144,24,2025-01-30,4.45,4.6,4.64,4.71,4.41,"c(429560.361653848, 4581648.56168823)",1316.17983204,1,1
20941854,2017,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,NA,2,NA,NA,0,0,0,2017-10-30,4,5,5,5,5,"c(430751.32896727, 4581756.99287658)",1316.17983204,1,0
20942007,2017,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,2017-10-23,5,5,5,5,5,"c(430712.559495958, 4581725.16522254)",1316.17983204,1,0
20944224,2017,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,NA,2,NA,NA,0,0,0,2017-10-25,4.14,3.71,4,4.86,4,"c(430870.090050447, 4581759.18969565)",1316.17983204,1,0
20945165,2017,1,2,2,el Fort Pienc,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-03-07,4.93,4.92,4.93,4.85,4.81,"c(431532.880812489, 4583318.39728909)",1334.33646724,2,0
20946113,2017,1,2,2,Provençals del Poblenou,Sant Martí,Private room,NA,4,NA,NA,0,0,0,2018-01-01,4,5,4,4,4,"c(433685.749539432, 4585341.28023995)",474.370862243,3,0
20951424,2017,1,2,2,el Fort Pienc,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-03-09,4.9,4.9,4.92,4.89,4.83,"c(431546.997361801, 4583308.27127637)",1334.33646724,2,0
20952335,2015,1,2,1,el Fort Pienc,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431423.186142782, 4582593.30855028)",1334.33646724,2,0
20952345,2017,1,2,1,la Vila de Gràcia,Gràcia,Private room,NA,NA,NA,NA,0,0,0,2017-09-18,5,4,5,5,5,"c(429194.449498626, 4583822.74972882)",1316.17983204,1,0
20966731,2015,2,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,3,5,164,126,255,59,2025-03-02,4.92,4.9,4.96,4.81,4.78,"c(430402.91649915, 4580480.17190305)",1316.17983204,1,1
21228141,2017,2,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room,1,1,1,42,46,60,3,2024-09-12,4.95,4.99,4.92,4.88,4.94,"c(429924.273422053, 4584602.84749947)",1334.33646724,2,1
21237696,2013,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,3,210,190,222,34,2025-03-06,4.74,4.7,4.74,4.85,4.58,"c(431240.781875568, 4582402.95831694)",1316.17983204,1,1
21238607,2017,1,2,2,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,2018-06-24,4.83,5,4.67,5,4.83,"c(431175.791087229, 4583922.44743502)",1334.33646724,2,0
21240447,2013,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,140,26,255,52,2025-02-09,4.88,4.87,4.93,4.93,4.72,"c(429969.413804001, 4583306.69995037)",1316.17983204,1,1
21240794,2017,1,2,2,el Camp de l'Arpa del Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431621.913474611, 4585044.05219178)",474.370862243,3,0
20974127,2017,1,2,1,el Raval,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,2017-10-29,4,3.67,4,4.67,3.67,"c(430761.685551835, 4581528.17515285)",1316.17983204,1,0
20981057,2017,1,2,2,el Besòs i el Maresme,Sant Martí,Private room,1,1,1,380,90,0,0,2022-11-20,4.76,4.92,4.7,4.65,4.68,"c(434429.962328102, 4585013.62885985)",474.370862243,3,0
20988790,2017,1,2,1,el Parc i la Llacuna del Poblenou,Sant Martí,Private room,1,1,2,34,327,40,2,2025-01-31,4.33,4.5,4.61,4.89,4.44,"c(432253.872037862, 4582729.82885947)",1334.33646724,2,1
20996042,2017,1,2,2,el Besòs i el Maresme,Sant Martí,Private room,1,1,1,400,90,0,0,2020-03-18,4.82,4.93,4.75,4.61,4.55,"c(434790.826737921, 4585083.64723305)",474.370862243,3,0
21000077,2014,2,2,2,la Verneda i la Pau,Sant Martí,Private room,1,1,1,54,87,174,32,2025-02-05,4.84,4.81,4.81,4.52,4.63,"c(432884.417963941, 4586171.38839551)",474.370862243,3,1
21002036,2012,1,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire home/apt,1,3,4,212,245,255,41,2025-02-27,4.91,4.87,4.9,4.92,4.73,"c(430700.339619495, 4583943.63656317)",1334.33646724,2,1
21002245,2017,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,NA,2,NA,NA,0,0,0,2017-10-31,4.5,4.25,4,5,4,"c(430903.12181745, 4581627.86101552)",1316.17983204,1,0
21006757,2011,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,0,1,126,335,112,8,2025-01-08,4.48,4.74,4.79,4.7,4.42,"c(430630.407688309, 4580305.89733513)",3547.83483737,0,1
21021261,2017,1,2,2,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431154.145821604, 4584283.49689283)",1334.33646724,2,0
21263321,2016,1,2,2,el Fort Pienc,Eixample,Private room,2,1,1,20,310,210,2,2025-01-31,4.55,5,5,5,4.18,"c(431208.954267, 4582837.38208988)",1334.33646724,2,1
21271067,2015,2,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,2,NA,229,120,22,2025-02-16,4.95,4.97,4.97,4.95,4.8,"c(431566.264594621, 4581719.27267062)",1316.17983204,1,1
21275294,2013,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,2,4,150,0,255,28,2025-02-11,4.27,4.6,4.74,4.13,4.19,"c(430386.944071631, 4581255.30426574)",1316.17983204,1,1
21286007,2015,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,2,3,124,0,0,0,NA,NA,NA,NA,NA,NA,"c(430199.237018667, 4582517.2861241)",1316.17983204,1,0
21295247,2017,1,2,1,la Dreta de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2018-01-02,5,4.75,4.75,5,5,"c(430522.819431543, 4583302.48010452)",1316.17983204,1,0
21307144,2011,1,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire home/apt,1,2,5,185,332,0,0,2019-10-02,4,3,5,5,2.5,"c(430686.763786415, 4583922.67100569)",1334.33646724,2,0
21036809,2017,1,2,1,el Bon Pastor,Sant Andreu,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(433825.239338046, 4587250.80132458)",3547.83483737,0,0
21041340,2013,1,2,2,la Sagrera,Sant Andreu,Private room,1,2,10,95,357,18,0,2025-03-06,5,5,5,5,5,"c(432186.097262448, 4585669.3875361)",1081.44121605,3,0
21048957,2017,1,2,1,el Besòs i el Maresme,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,2020-02-26,4.8,4.6,4.3,4.6,4.65,"c(434602.719955919, 4584985.41926412)",474.370862243,3,0
21411086,2017,2,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,1,199,161,210,35,2025-02-14,4.86,4.86,4.85,4.94,4.72,"c(431744.761710857, 4581733.68814233)",1316.17983204,1,1
21411730,2017,2,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,2,3,5,284,142,255,58,2025-03-03,4.87,4.9,4.9,4.94,4.78,"c(431744.761710857, 4581733.68814233)",1316.17983204,1,1
21411905,2017,1,2,1,la Dreta de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430562.036009195, 4582945.70138414)",1316.17983204,1,0
21420221,2017,2,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,85,136,255,8,2024-11-17,4.88,4.92,4.94,4.96,4.79,"c(431133.422992538, 4584010.96312194)",1334.33646724,2,1
21440842,2017,1,2,1,Montbau,Horta-Guinardó,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(428234.950071064, 4586792.25626686)",850.437775277,3,0
21452721,2013,2,2,2,Hostafrancs,Sants-Montjuïc,Entire home/apt,1,2,3,170,83,255,33,2025-03-09,4.83,4.99,4.99,4.93,4.78,"c(428649.602237326, 4580617.12941159)",1316.17983204,1,1
21464483,2017,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,1,2,66,1,12,2,2024-07-06,4.22,5,4.89,5,4.33,"c(430830.284760703, 4581793.988417)",1316.17983204,1,1
21307242,2011,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,3,4,151,365,6,1,2024-08-04,4.57,5,4.71,5,4.14,"c(431411.270772533, 4581776.2523307)",1316.17983204,1,1
21309904,2017,1,2,1,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(429225.169344833, 4582517.85500179)",1316.17983204,1,0
21333943,2013,1,2,2,la Vila Olímpica del Poblenou,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(432926.169245178, 4582649.18357335)",1316.17983204,1,0
21334527,2010,0,2,2,la Sagrada Família,Eixample,Entire home/apt,2,4,6,141,316,246,41,2025-03-03,4.65,4.82,4.86,4.89,4.51,"c(431288.472102655, 4583992.4356809)",1334.33646724,2,1
21344553,2017,1,2,2,Pedralbes,Les Corts,Entire home/apt,1,2,2,98,88,255,10,2024-10-12,4.7,4.8,4.7,4.2,4,"c(425079.232635418, 4582314.16985489)",1092.73224987,3,1
21464493,2017,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,1,2,59,155,30,5,2025-01-26,4.56,4.7,4.71,4.97,4.58,"c(431514.972053141, 4581246.77697375)",1316.17983204,1,1
21464594,2017,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,2,58,0,30,8,2024-12-16,4.61,4.85,4.73,4.94,4.67,"c(431711.271888573, 4581933.29938107)",1316.17983204,1,1
21464595,2017,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,4,6,164,135,66,12,2024-12-30,4.77,4.91,4.79,4.91,4.75,"c(429365.529452285, 4582764.08008395)",1316.17983204,1,1
21464611,2017,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,1,2,58,197,0,0,2023-10-08,4.6,4.4,4.8,4,4.2,"c(430269.550673973, 4581135.41169844)",1316.17983204,1,0
21464612,2017,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,2,4,65,153,255,4,2025-02-24,4.84,4.88,4.84,5,4.68,"c(431080.061472744, 4581328.61985234)",1316.17983204,1,1
21464614,2017,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,222,257,162,28,2025-01-01,4.85,4.88,4.86,4.93,4.7,"c(429295.445683893, 4582779.19763808)",1316.17983204,1,1
21464686,2017,1,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,3,150,246,204,32,2025-03-01,4.86,4.75,4.86,4.86,4.71,"c(429535.733211059, 4581093.65671838)",1334.33646724,2,1
21468414,2017,2,2,2,el Besòs i el Maresme,Sant Martí,Private room,NA,NA,NA,NA,0,64,0,2025-02-28,4.38,4.75,4.63,4.5,4.5,"c(434576.293042096, 4584835.77046236)",474.370862243,3,0
21366324,2013,1,2,2,el Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,2018-08-20,4.66,4.69,4.69,4.68,4.84,"c(432458.524783342, 4585129.46127906)",474.370862243,3,0
21373867,2016,1,2,2,Sants,Sants-Montjuïc,Private room,2,1,1,55,140,62,1,2024-11-13,5,5,5,4.83,4.75,"c(427557.649732333, 4580898.87226322)",1334.33646724,2,1
21378611,2017,2,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,3,4,135,179,255,47,2025-02-27,4.4,4.74,4.61,4.95,4.47,"c(431383.196812055, 4581372.37511641)",1316.17983204,1,1
21380863,2014,1,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire home/apt,2,3,3,152,304,234,37,2025-03-02,4.79,4.83,4.9,4.82,4.63,"c(430300.614590573, 4583841.9956403)",1334.33646724,2,1
21381752,2016,1,2,1,la Nova Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(428828.311054178, 4581186.06176579)",1334.33646724,2,0
21388443,2015,2,2,2,Sants,Sants-Montjuïc,Entire home/apt,1,1,1,143,223,255,10,2024-12-24,4.96,4.85,5,4.7,4.67,"c(427753.887298485, 4581456.50200653)",1334.33646724,2,1
21389251,2015,2,2,2,Sants,Sants-Montjuïc,Entire home/apt,1,1,1,117,202,255,47,2025-03-02,4.97,4.86,4.97,4.79,4.76,"c(427688.927195532, 4581439.60197285)",1334.33646724,2,1
21390908,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,171,208,210,31,2025-02-19,4.76,4.85,4.88,4.74,4.67,"c(429154.371237153, 4582716.62320714)",1316.17983204,1,1
21390911,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,171,0,180,28,2025-02-24,4.72,4.83,4.85,4.8,4.68,"c(429154.371237153, 4582716.62320714)",1316.17983204,1,1
21390925,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,171,219,255,40,2025-03-02,4.83,4.84,4.8,4.8,4.67,"c(429154.371237153, 4582716.62320714)",1316.17983204,1,1
21390929,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,171,207,255,76,2025-03-02,4.81,4.89,4.87,4.82,4.74,"c(429154.371237153, 4582716.62320714)",1316.17983204,1,1
21390932,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,4,7,213,0,255,55,2025-03-06,4.79,4.89,4.82,4.76,4.67,"c(429163.54891564, 4582740.29371155)",1316.17983204,1,1
21390934,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,4,6,192,0,255,73,2025-02-28,4.71,4.84,4.79,4.78,4.65,"c(429163.54891564, 4582740.29371155)",1316.17983204,1,1
21390935,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,4,6,213,187,255,73,2025-03-02,4.82,4.88,4.87,4.83,4.78,"c(429163.54891564, 4582740.29371155)",1316.17983204,1,1
21390937,2017,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,4,6,213,184,255,56,2025-03-04,4.82,4.88,4.85,4.77,4.71,"c(429163.54891564, 4582740.29371155)",1316.17983204,1,1
21390938,2017,2,2,2,Hostafrancs,Sants-Montjuïc,Entire home/apt,2,2,3,136,110,255,48,2025-02-18,4.82,4.84,4.81,4.69,4.6,"c(428373.654244907, 4580689.24420087)",1316.17983204,1,1
21390945,2017,2,2,2,Hostafrancs,Sants-Montjuïc,Entire home/apt,2,3,5,159,57,255,72,2025-03-02,4.76,4.86,4.82,4.74,4.69,"c(428370.053987625, 4580688.83566235)",1316.17983204,1,1
21390951,2017,2,2,2,Hostafrancs,Sants-Montjuïc,Entire home/apt,1,2,3,146,91,192,28,2025-02-16,4.81,4.83,4.78,4.73,4.61,"c(428370.693853915, 4580668.95511906)",1316.17983204,1,1
21469954,2015,1,2,2,el Raval,Ciutat Vella,Private room,NA,2,NA,NA,0,0,0,2019-05-21,4.37,4.95,5,5,4.84,"c(430477.933023543, 4581674.11885856)",1316.17983204,1,0
21475610,2016,1,2,2,el Turó de la Peira,Nou Barris,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430516.467762591, 4586994.26278189)",1081.44121605,3,0
21479197,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,3,45,0,255,4,2025-01-02,4.1,4.9,4.5,4.8,4.1,"c(431065.729151342, 4584127.78748213)",1334.33646724,2,1
21479433,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,3,134,163,0,0,2018-11-24,4,3,3,5,3,"c(431089.462711631, 4583986.55493086)",1334.33646724,2,0
21486278,2017,2,2,2,el Carmel,Horta-Guinardó,Private room,1,1,1,25,177,0,0,2022-06-18,4.92,5,5,4.72,4.92,"c(429116.043929011, 4586145.14724277)",850.437775277,3,0
